video_id,category_id,duration_seconds,upload_hour,upload_dayofweek,is_weekend,early_snapshot_age_hours,early_snapshot_count,early_views,early_likes,early_comments,early_views_per_hour,early_like_rate,early_comment_rate,early_engagement_rate,target_snapshot_age_hours,target_engagement_rate
gF3mSiHfzqI,15.0,29.0,21,6,1,5.937561111111111,30,5933,215,0,999.2318207719032,3.623799089836508,0.0,3.623799089836508,23.937703611111107,1.2383320842133951
gR9Oe0oYn2o,10.0,2016.0,1,4,0,5.939495555555556,33,718,12,0,120.88568688773792,1.6713091922005572,0.0,1.6713091922005572,23.939586111111108,0.4429204172024575
gU_FyP-cv0s,20.0,44.0,13,0,0,5.936926666666667,33,793,22,1,133.5707925200356,2.7742749054224465,0.1261034047919293,2.900378310214376,23.936736944444444,2.652259332023576
gYP1vYaGgSI,15.0,57.0,20,6,1,5.8592475,22,1037,146,3,176.98518453094871,14.07907425265188,0.2892960462873674,14.368370298939247,24.026021944444445,11.924528301886792
gh4pUy_YYEs,22.0,8444.0,2,3,0,5.9703816666666665,27,46,2,0,7.704700062447152,4.3478260869565215,0.0,4.3478260869565215,23.970322777777778,4.166666666666666
giuDFf0PPUM,15.0,61.0,21,5,1,5.900964166666667,29,1136,4,0,192.5109131177292,0.352112676056338,0.0,0.352112676056338,24.06756638888889,0.4025764895330112
hFVwm4iWuNw,15.0,1447.0,22,0,0,5.944998888888889,33,11643,2016,49,1958.452847108279,17.315124967791807,0.4208537318560508,17.735978699647855,23.944811666666663,15.97470770699117
hIXbJsfQcKQ,20.0,105.0,19,1,0,5.936566944444444,33,0,0,0,0.0,0.0,0.0,0.0,23.93646111111111,0.0
hJJQv5JHhog,17.0,1385.0,21,1,0,5.888251666666666,28,46,7,0,7.812166090047669,15.217391304347828,0.0,15.217391304347828,24.05483444444444,11.666666666666666
hNEcfILHlXk,24.0,1959.0,15,2,0,5.946286388888889,27,4,2,0,0.5045165677868694,50.0,0.0,50.0,23.94617555555556,40.0
hOf7OCZQ-No,24.0,17.0,18,1,0,5.94598,27,240,4,0,40.36340519140664,1.6666666666666667,0.0,1.6666666666666667,23.94585805555556,1.2517385257301807
hSj6MLPBw7o,24.0,1030.0,11,6,1,5.945391388888889,21,66,8,1,11.101035353760702,12.12121212121212,1.5151515151515151,13.636363636363637,23.44541361111111,2.581438229870928
hWPRJCyUMas,15.0,34.0,20,4,0,5.983181111111112,25,902,36,3,150.7559245239851,3.9911308203991127,0.3325942350332594,4.323725055432372,23.98318305555556,3.088235294117647
hsugdBMBDXE,15.0,15.0,20,0,0,5.943971111111111,22,25115,0,6,4225.289714657653,0.0,0.0238901055146326,0.0238901055146326,23.943664444444444,0.0192455735180908
hzsJsijAFm4,15.0,200.0,22,4,0,5.937594166666667,33,3624,505,18,610.3482148283122,13.934878587196469,0.4966887417218543,14.43156732891832,23.93762333333333,5.634373733279287
i2eeC_VY7Kw,20.0,949.0,5,0,0,5.936786388888889,21,14,1,0,2.3581781595177453,7.142857142857142,0.0,7.142857142857142,23.936937500000003,1.0752688172043012
iAafujG24KM,20.0,2630.0,15,5,1,5.855934722222223,28,10,2,0,1.7076693088896282,20.0,0.0,20.0,24.02263083333333,20.0
iIe83wrGXA4,24.0,1393.0,14,2,0,5.990478888888888,24,144,6,4,24.03814497486845,4.166666666666666,2.7777777777777777,6.944444444444445,23.990301111111112,1.8065887353878851
iKZIt_sDA94,15.0,19.0,22,6,1,5.882249166666667,33,32076,1330,18,5453.016200294133,4.146402294550443,0.0561167227833894,4.202519017333832,24.04895138888889,4.223641706943871
ie0vcA9rfD0,2.0,156.0,9,1,0,5.943108055555555,27,30,0,1,5.047863797791177,0.0,3.333333333333333,3.333333333333333,23.94313222222222,1.0526315789473684
ioizMHorE5c,22.0,527.0,20,0,0,5.935450555555556,24,4,2,0,0.6739168261213156,50.0,0.0,50.0,23.935362777777776,13.725490196078432
iv2KWokMDEo,22.0,195.0,9,6,1,5.925625277777778,28,3,0,0,0.5062756855804856,0.0,0.0,0.0,23.92574472222222,0.0
jE5ZJLsePCc,22.0,7217.0,14,0,0,5.943130555555555,21,241,14,0,40.55101898690692,5.809128630705394,0.0,5.809128630705394,23.942855,4.8742138364779874
jO-fUM4nTFk,15.0,72.0,21,4,0,5.938190277777778,27,4737,701,19,797.7177857919207,14.798395609035254,0.4010977411864048,15.19949335022166,23.938213333333334,9.54384277901316
jStmuqTYkpY,24.0,10376.0,21,1,0,5.945416388888889,27,3976,39,0,668.7504692573864,0.9808853118712274,0.0,0.9808853118712274,23.94545305555556,1.0035122930255895
jX5DT6mYsXs,15.0,1093.0,20,5,1,5.916008055555555,26,39489,386,40,6674.94020108999,0.9774874015548632,0.1012940312492086,1.078781432804072,24.08254777777778,0.5423053005084684
jh_xWTizdDs,15.0,1079.0,22,3,0,5.945660833333333,33,1964,77,1,330.32493023974206,3.920570264765784,0.0509164969450101,3.971486761710794,23.945642777777778,1.7775144423048437
jkw4WCDv9tc,24.0,868.0,15,6,1,5.9412025,27,3,0,0,0.5049482827760878,0.0,0.0,0.0,23.941175277777777,0.0
k52D4JzPgbk,15.0,25.0,22,1,0,5.938495277777777,33,14019,551,2,2360.6990229427274,3.930380198302304,0.0142663528069049,3.944646551109209,23.938435833333337,2.363861386138614
kBUPTLvU21E,28.0,1025.0,16,1,0,5.964038888888889,18,1514,43,5,253.85481687931463,2.840158520475561,0.3302509907529722,3.170409511228533,23.96396333333333,2.294022617124394
kWp83P5Cz3M,22.0,1098.0,14,4,0,5.9439963888888885,21,188,12,3,31.628552189471105,6.382978723404255,1.5957446808510638,7.978723404255319,23.944012222222224,5.88235294117647
kbEINxDBPXA,15.0,17.0,19,0,0,5.861003611111111,19,7901,472,2,1348.0626398218774,5.973927350968232,0.0253132514871535,5.9992406024553855,24.02757916666667,3.8077940286142176
klMAq6y90wE,15.0,68.0,22,4,0,5.941760833333333,33,15720,143,1,2645.680370002551,0.9096692111959288,0.0063613231552162,0.9160305343511452,23.94179,0.6728657539367319
kqzwjdJrT08,23.0,512.0,13,2,0,5.944794444444444,33,221,2,0,37.17538126259856,0.904977375565611,0.0,0.904977375565611,23.94477638888889,0.764525993883792
kswz33HEdIc,15.0,63.0,20,4,0,5.852634722222223,22,15260,1479,49,2607.372700376872,9.692005242463958,0.3211009174311927,10.01310615989515,24.01936055555556,6.089304257528556
l0Ktt7Hcu9k,22.0,123.0,16,2,0,5.944564722222222,36,1,0,0,0.1682208953435661,0.0,0.0,0.0,23.944511944444447,0.0
l69BlZDvHH8,22.0,1655.0,9,3,0,5.992838611111111,30,872,0,0,145.5070053752583,0.0,0.0,0.0,23.99289361111111,0.0
lBc39vNHUmM,15.0,11.0,20,3,0,5.981508055555556,25,7621,60,0,1274.0934107614723,0.7872982548222018,0.0,0.7872982548222018,23.98144222222222,0.5565529622980251
lDBu3VJ2pxQ,20.0,26513.0,13,0,0,5.941093333333334,33,31,0,0,5.217894798263844,0.0,0.0,0.0,23.94090361111111,0.0
lG6PVHUaVSY,15.0,592.0,22,3,0,5.945660833333333,33,1797,221,12,302.23721977638314,12.298274902615471,0.667779632721202,12.96605453533667,23.945642777777778,6.610656643820473
lGkKtN_NJ84,22.0,9544.0,18,5,1,5.943481388888888,30,563,9,0,94.72562681066134,1.5985790408525755,0.0,1.5985790408525755,23.943410555555555,1.5985790408525755
lMnRz4MlrdE,20.0,4243.0,10,5,1,5.939925277777777,33,21,4,0,3.53539800888816,19.047619047619047,0.0,19.047619047619047,23.93980833333333,8.823529411764707
lONZ4R2vY0g,22.0,4195.0,16,3,0,5.943670833333333,33,801,7,0,134.76520191996948,0.8739076154806492,0.0,0.8739076154806492,23.943640833333333,0.8588957055214724
lmc2-dJ2_tI,10.0,710.0,10,1,0,5.943480555555555,15,28,5,0,4.7110442674583215,17.857142857142858,0.0,17.857142857142858,23.943434166666663,10.20408163265306
lrEza1K3ozU,25.0,1227.0,5,6,1,5.944791944444445,24,3095,152,7,520.6237710122646,4.911147011308562,0.2261712439418416,5.137318255250404,23.944909722222224,0.8335035750766088
lsD5WplR9_4,15.0,1287.0,19,4,0,5.941538333333334,19,3506,355,31,590.0828713551456,10.125499144324015,0.8841985168282943,11.00969766115231,23.94149611111111,6.43465197796695
lyZWIqP7Lq4,15.0,29.0,22,2,0,5.942001666666666,33,1470,63,1,247.3913812993994,4.285714285714286,0.0680272108843537,4.353741496598639,23.94172638888889,3.679955394480067
m9N6IqUMorM,20.0,13.0,15,1,0,5.937311944444445,27,652,23,0,109.81400440144934,3.52760736196319,0.0,3.52760736196319,23.937283333333333,2.4330900243309004
mHsHEoonm5Q,19.0,15.0,10,5,1,5.935758611111111,33,2044,17,2,344.35362586575684,0.831702544031311,0.0978473581213307,0.929549902152642,23.935641666666665,0.5720228809152366
mICMw_3unxY,15.0,12.0,21,5,1,5.874644166666667,30,9767,2169,200,1662.5687825347718,22.207433193406366,2.047711682195147,24.255144875601516,24.04119833333333,10.71017345763845
mJPYLdHEQzc,25.0,5479.0,6,4,0,5.940326944444444,27,488,8,0,82.15036050438114,1.639344262295082,0.0,1.639344262295082,23.940456944444445,1.5594541910331383
mMn7fG7K8Sk,15.0,6.0,20,0,0,5.942679722222223,21,6889,28,0,1159.2413392630065,0.4064450573377848,0.0,0.4064450573377848,23.942562777777777,0.3878975950349108
mVB9LQszkF0,22.0,756.0,20,1,0,5.944913055555556,21,1,0,0,0.168211038690548,0.0,0.0,0.0,23.944859722222223,33.33333333333333
mZlVAd8c5gY,22.0,868.0,18,0,0,5.9462850000000005,27,557,64,16,93.6719312982812,11.490125673249551,2.872531418312388,14.36265709156194,23.94616138888889,5.586708203530633
mcDkXRWc_J0,15.0,49.0,22,4,0,5.912316388888889,33,1224,81,11,207.0254566045016,6.61764705882353,0.8986928104575163,7.516339869281046,24.079065277777776,8.956646021915198
mmJqp2XN0Uw,25.0,39.0,7,5,1,5.944804166666666,36,959,40,2,161.3173408431593,4.171011470281543,0.2085505735140771,4.37956204379562,23.94485694444445,2.633053221288516
mtr8sNPOzio,1.0,7218.0,14,0,0,5.943686111111111,21,338,21,0,56.86706762124327,6.21301775147929,0.0,6.21301775147929,23.943410555555555,4.23728813559322
mxSREtEeIS0,15.0,65.0,21,5,1,5.916866388888889,30,1261,26,0,213.1195665273083,2.061855670103093,0.0,2.061855670103093,23.91673305555556,1.927353595255745
nEUsGjUgkkw,27.0,11219.0,22,3,0,5.944848611111111,36,18,6,0,3.027831518931773,33.33333333333333,0.0,33.33333333333333,23.94491638888889,26.08695652173913
nHA05ioM3tw,20.0,23446.0,14,6,1,5.943761944444445,21,78,0,0,13.123002019437465,0.0,0.0,0.0,20.443746944444445,0.0
nHDwbDyl7eM,15.0,12.0,21,4,0,5.940338888888889,30,23844,393,6,4013.912412404455,1.6482133870156013,0.0251635631605435,1.673376950176145,23.94042555555556,1.210973370064279
ncMk1qraFUI,25.0,2358.0,1,3,0,5.941725555555555,33,25,1,0,4.207531930959824,4.0,0.0,4.0,23.94183083333333,1.3888888888888888
nwO3iAD1yT8,15.0,22.0,20,6,1,5.996191111111111,23,4955,104,1,826.3579175817538,2.098890010090817,0.0201816347124117,2.119071644803229,23.996299722222226,2.309871431684463
o-uoMLB1PC8,15.0,735.0,20,6,1,5.945661388888889,21,32020,1268,40,5385.439550903154,3.9600249843847593,0.1249219237976264,4.084946908182386,23.94590833333333,2.7926083187819555
oBPPjUsbcs0,15.0,22.0,21,6,1,5.946455555555556,27,12073,322,1,2030.285081122088,2.6671084237554874,0.0082829454153897,2.6753913691708773,23.94664055555556,2.3629302968472325
p-ryHnRGXYI,22.0,6.0,5,5,1,5.935942777777778,24,6419,46,0,1081.378348866608,0.7166225268733448,0.0,0.7166225268733448,23.93600916666667,0.4668769716088328
p5Ts3mI_GJ8,15.0,13.0,20,0,0,5.941290833333333,21,23321,156,2,3925.241274027291,0.6689250032159856,0.0085759615796921,0.6775009647956777,23.941173888888887,0.1612351680191791
pWa7iHkbIMo,24.0,3896.0,13,0,0,5.978020277777778,36,613,1,0,102.54230857642251,0.1631321370309951,0.0,0.1631321370309951,23.977983055555555,0.1631321370309951
pwsXseccTqI,22.0,218.0,17,2,0,5.93715611111111,21,4,1,0,0.673723231315105,25.0,0.0,25.0,23.936969722222223,8.695652173913043
qEuRZgxQhoo,15.0,21.0,21,0,0,5.857427222222222,27,6825,480,4,1165.1873324361502,7.032967032967033,0.0586080586080586,7.091575091575092,24.02394888888889,2.69838735430305
qFcCt_0GEWM,22.0,7218.0,14,5,1,5.945720277777778,21,357,32,0,60.04318792700239,8.96358543417367,0.0,8.96358543417367,23.945620277777778,4.683840749414521
qOYvLTUwy7o,15.0,41.0,21,2,0,5.9363327777777775,27,5880,299,5,990.5105087793164,5.0850340136054415,0.0850340136054421,5.170068027210884,23.93617555555556,2.403337969401947
qXOQxkr9c1g,15.0,29.0,22,0,0,5.9452766666666665,33,716,6,1,120.43173768756486,0.8379888268156425,0.1396648044692737,0.9776536312849162,23.945089444444445,0.7246376811594203
qXeW_gKft5I,22.0,748.0,13,5,1,5.937851111111111,33,19,4,1,3.199810780780028,21.052631578947366,5.263157894736842,26.31578947368421,23.93782638888889,18.91891891891892
qbaTeTf4ji0,15.0,166.0,20,6,1,5.88508,23,297713,16981,609,50587.75751561576,5.703815419548357,0.2045594246808167,5.908374844229174,24.05182111111111,3.0009949106493705
qk6-5cu7TT0,15.0,72.0,21,6,1,5.897341111111111,28,5569,240,9,944.3238732634122,4.309570838570659,0.1616089064463997,4.471179745017059,24.064075833333334,2.799172728569391
qxbw94FLnkI,25.0,69.0,17,2,0,5.940489444444444,21,370,3,0,62.28443017368285,0.8108108108108109,0.0,0.8108108108108109,23.94030305555556,0.4296455424274973
r2WspquRh8g,15.0,50.0,21,1,0,5.861249722222222,27,5530,376,6,943.4847962600315,6.799276672694394,0.108499095840868,6.907775768535263,24.027849444444445,6.00401296496373
rBQbCMsI2Xg,22.0,4005.0,18,6,1,5.940572777777779,30,1841,0,0,309.90277686467005,0.0,0.0,0.0,23.940751111111112,0.0
rJFviM_-2c8,20.0,59.0,23,5,1,5.9434652777777774,21,1316,31,5,221.41964973202363,2.3556231003039514,0.3799392097264438,2.735562310030395,23.9434875,2.7664399092970524
rSunUGxYFuM,15.0,175.0,19,1,0,5.958525833333333,20,10940,781,13,1836.024598366123,7.138939670932358,0.1188299817184643,7.257769652650822,23.95845222222222,4.976861957565704
rkbQF4CzsBs,15.0,122.0,21,3,0,5.997314444444444,32,1407,46,1,234.60500746352585,3.269367448471926,0.0710732054015636,3.3404406538734897,23.997270277777776,2.8197381671701915
rqhW8g6Eofk,15.0,27.0,20,3,0,5.944891944444445,21,2829,0,2,475.8707183305032,0.0,0.0706963591375044,0.0706963591375044,23.944829722222224,0.0251287850232441
rsIkP0fxfho,15.0,1375.0,20,6,1,5.835358611111111,22,2745,124,14,470.4081073566316,4.517304189435337,0.5100182149362478,5.027322404371585,24.00213305555556,3.535600685099095
s-nu4W_k2m0,22.0,24.0,17,3,0,5.937905,21,11,1,0,1.8525052185914053,9.090909090909092,0.0,9.090909090909092,23.937893055555552,12.5
s2HMmVBY7I0,24.0,61.0,15,6,1,5.9456219444444445,30,68,2,0,11.43698685106254,2.941176470588235,0.0,2.941176470588235,18.94569138888889,3.571428571428571
sG0EOzz0dGg,10.0,165.0,8,5,1,5.940678888888889,21,2,0,0,0.0,0.0,0.0,0.0,23.94062333333333,0.0
si0IuJzxRjU,22.0,575.0,18,1,0,5.9440638888888895,30,0,0,0,0.0,0.0,0.0,0.0,23.94395111111111,0.0
sjvJjeICbvk,17.0,99.0,3,3,0,5.935381666666666,27,13,2,0,1.8532927817896576,15.384615384615383,0.0,15.384615384615383,23.935322777777778,4.10958904109589
sqo0lv3C0sA,20.0,5709.0,21,4,0,5.942634722222222,27,2819,7,0,474.368715522506,0.2483150053210358,0.0,0.2483150053210358,23.94265777777778,0.2483150053210358
sz4UztkkYS4,24.0,26.0,23,2,0,5.937894444444444,21,22,2,0,3.70501702343049,9.090909090909092,0.0,9.090909090909092,23.937905,9.433962264150944
t9CFGnIsGWU,22.0,31.0,9,1,0,5.857378611111111,31,68,11,0,11.609288815820769,16.176470588235293,0.0,16.176470588235293,24.02396472222222,11.41304347826087
tL30FGNk05s,15.0,30.0,20,3,0,5.9371141666666665,21,4001,97,0,673.8964230236996,2.4243939015246188,0.0,2.4243939015246188,23.937051944444445,3.3874113896950377
tYtN6wQR0Us,15.0,41.0,21,3,0,5.97148111111111,32,1848,355,38,309.47096132673585,19.20995670995671,2.0562770562770565,21.266233766233768,23.97143694444444,13.633181659082954
tdwgbklwJxY,26.0,8.0,14,3,0,5.944531111111112,21,5795,27,0,974.8456003819008,0.4659188955996549,0.0,0.4659188955996549,23.944490277777778,0.2946954813359528
th0hmvL2at4,24.0,7172.0,15,0,0,5.945807222222222,27,40,7,0,6.727429683643553,17.5,0.0,17.5,23.94560805555556,16.27906976744186
tn71BvStxTo,1.0,9213.0,2,2,0,5.938948611111111,21,1831,62,2,308.3037284704574,3.386127799016931,0.1092299290005461,3.4953577280174764,23.93903694444444,1.761252446183953
tnPBwvH0m2o,15.0,30.0,21,6,1,5.949783333333333,30,2891,13,2,485.900046780415,0.4496713939813214,0.0691802144586648,0.5188516084399862,23.94992583333333,0.5625462620281273
topJLrCcAU8,27.0,40.0,14,0,0,5.856054444444444,4,24,0,0,4.098322552784403,0.0,0.0,0.0,24.02274527777778,0.0
tpN_sLD36CU,15.0,34.0,21,1,0,5.942360833333333,27,11622,301,1,1955.7883349673173,2.5899156771639995,0.0086043710204784,2.598520048184477,23.9423975,1.68081323179119
ts9Yk2oq8uM,20.0,2111.0,20,6,1,5.943994722222223,21,4,1,0,0.672948107616179,25.0,0.0,25.0,23.944241666666667,25.0
tsvL1qas11g,15.0,23.0,21,6,1,5.932838888888889,30,1794,24,2,302.38474929090535,1.3377926421404682,0.1114827201783723,1.4492753623188406,23.932981388888887,1.4779698828778582
tv0coyOpu6A,10.0,12.0,3,2,0,5.859041111111111,31,3,0,0,0.512029177318928,0.0,0.0,0.0,24.02586055555556,0.0
u0DrgRfnW5Q,15.0,31.0,22,5,1,5.889291388888889,33,2835,204,1,481.38219232091166,7.195767195767195,0.0352733686067019,7.231040564373897,24.055921666666663,3.888360291785601
u2tpV73zL0E,24.0,589.0,14,2,0,5.938193055555555,21,106,19,4,17.85054797112571,17.92452830188679,3.7735849056603774,21.69811320754717,23.938135555555554,5.256869772998805
uL2Wd2eHZaM,15.0,69.0,21,5,1,5.854893055555556,31,1156,0,0,197.4416934743328,0.0,0.0,0.0,24.02145861111111,0.0453274911233663
uORpwVhMFTc,22.0,23.0,15,2,0,5.942675277777778,27,563,3,0,94.73847613806184,0.5328596802841918,0.0,0.5328596802841918,23.942564444444447,0.3322259136212624
um8YFq1GeZ8,15.0,298.0,20,0,0,5.863988611111111,26,11133,1136,121,1898.5371115668847,10.203898320308992,1.0868588879906584,11.290757208299649,24.03064527777778,5.040042200163046
v2AIOdeHoxw,22.0,696.0,5,3,0,5.940320555555555,21,257,46,6,43.26365851749303,17.898832684824903,2.3346303501945527,20.23346303501945,23.940323888888887,8.119079837618404
vOk2Kjf1TwU,22.0,5806.0,23,2,0,5.938727777777777,21,1059,40,15,178.32102086960265,3.777148253068933,1.41643059490085,5.193578847969783,23.938738333333333,2.95436560274334
v_sgazIr7X8,20.0,2255.0,0,3,0,5.943539722222222,27,1267,8,0,213.17263099341804,0.6314127861089187,0.0,0.6314127861089187,23.94345888888889,0.7081038552321007
vex7yf-aUWc,20.0,30510.0,21,0,0,5.9452050000000005,27,1766,16,0,297.04610690463994,0.9060022650056626,0.0,0.9060022650056626,23.945089722222225,0.9003939223410242
vfxlRAgfUig,15.0,86.0,21,6,1,5.890619166666666,31,816,48,0,138.52533611704374,5.88235294117647,0.0,5.88235294117647,24.05737138888889,6.226765799256506
vrUo0hUenjA,15.0,98.0,21,6,1,5.941177777777778,27,1247,13,1,209.89104292826332,1.0425020048115476,0.0801924619085805,1.1226944667201284,23.94136277777778,1.2269938650306749
vrnuyfLtA0Q,22.0,2980.0,13,4,0,5.943138888888889,33,840,9,0,141.3394530574472,1.0714285714285714,0.0,1.0714285714285714,23.943202777777778,1.2359550561797752
vtpQ5CMywR4,22.0,6420.0,5,6,1,5.936736388888889,24,181754,61,2,30615.1373573144,0.0335618473321082,0.0011003884371183,0.0346622357692265,23.936854166666667,0.0352124299877856
w2kD0tAdVt0,20.0,200.0,19,1,0,5.860178055555555,33,4,1,0,0.6825731167345551,25.0,0.0,25.0,24.02672583333333,22.22222222222222
w60RpTYdUXo,22.0,56.0,15,6,1,5.944535833333334,27,124,14,2,20.85949239378516,11.29032258064516,1.6129032258064515,12.903225806451612,23.94450861111111,9.30232558139535
wNoM-c1Tgxg,15.0,41.0,21,2,0,5.969274166666667,31,2815,137,1,471.5816230588616,4.8667850799289525,0.0355239786856127,4.9023090586145655,23.969286666666665,3.986402966625464
wRDPqxd_Q4I,27.0,43.0,14,6,1,5.938965833333333,24,547,11,0,92.10357751679273,2.010968921389397,0.0,2.010968921389397,23.938986944444444,1.7179670722977811
wfkDY9Rx14Q,24.0,5599.0,18,4,0,5.936811944444445,30,2812,52,0,473.6548885688414,1.849217638691323,0.0,1.849217638691323,23.93681361111111,1.8847795163584635
wkN9kca1GNo,15.0,1236.0,20,4,0,5.982916111111111,24,6205,1484,98,1037.1196728759824,23.916196615632558,1.579371474617244,25.4955680902498,23.98293277777778,11.91068231549632
wrwroOtL-l4,22.0,302.0,0,5,1,5.945740277777778,30,7,0,0,1.1773134501287452,0.0,0.0,0.0,23.94570361111111,0.0
wwPNNUGEP3o,15.0,35.0,22,6,1,5.9039158333333335,33,11173,899,14,1892.4727783071653,8.046182762015572,0.1253020674841135,8.171484829499686,24.07061805555556,6.013331442348603
x6whV0uqLis,10.0,214.0,9,1,0,5.944774722222221,27,169,12,3,28.428327042950748,7.100591715976331,1.7751479289940828,8.875739644970414,23.94479888888889,3.3527696793002915
xhoZAlvLHA0,22.0,50699.0,9,3,0,5.9414533333333335,27,377,54,7,63.45248861670208,14.323607427055704,1.8567639257294428,16.180371352785148,23.94143138888889,6.666666666666667
xvmPRdVFmrg,22.0,1624.0,19,0,0,5.941492222222222,33,581,16,0,97.7868821955128,2.753872633390706,0.0,2.753872633390706,23.94150055555556,2.1423106350420813
xx-4F5gUDDE,22.0,356.0,0,4,0,5.9359175,23,6,1,0,1.010795719448594,16.666666666666664,0.0,16.666666666666664,23.93597722222222,20.0
y55RHNZp9xA,20.0,462.0,1,0,0,5.944785555555555,33,6,0,0,1.0092878782469867,0.0,0.0,0.0,23.94482555555556,0.0
y8tBk-ok1r4,15.0,165.0,21,2,0,5.870774722222222,30,2652,343,6,451.7291372059593,12.933634992458524,0.2262443438914027,13.159879336349926,24.03734222222222,6.584164363811127
yhINCRvW8k4,24.0,24.0,14,1,0,5.933973888888889,24,465,9,0,78.36232661399008,1.935483870967742,0.0,1.935483870967742,23.93394277777778,1.7699115044247788
ymQLK08BdnY,22.0,8145.0,18,2,0,5.9448944444444445,30,596,0,0,100.2540929144616,0.0,0.0,0.0,23.94479361111111,0.0
yq_05LtI3p8,10.0,1781.0,18,2,0,5.855163611111111,28,32,1,1,5.465261455593636,3.125,3.125,6.25,24.0217375,4.069767441860465
z81voHtzDy0,2.0,2635.0,8,6,1,5.941453611111111,21,50,5,2,8.415449025217502,10.0,4.0,14.000000000000002,23.94153083333333,6.0606060606060606
zA_AO3uhaZc,15.0,39.0,20,3,0,5.896571944444444,22,6553,229,2,1111.3236744569904,3.494582633908134,0.0305203723485426,3.525103006256676,24.06318583333333,1.0056331065346638
zNFeabeSA68,15.0,212.0,21,0,0,5.944371666666667,27,82152,5367,161,13820.1318165671,6.533011977797254,0.1959781867757328,6.728990164572987,23.94425638888889,3.4709562343436464
zhAXtxBhxOk,15.0,116.0,21,5,1,5.925753055555555,28,1389,172,18,234.4005879046503,12.38300935925126,1.2958963282937366,13.678905687544995,23.92560138888889,11.826226870474658
zlvWj3Q3DL8,20.0,550.0,18,4,0,5.861849444444444,28,20,3,1,3.411892473450501,15.0,5.0,20.0,24.028513333333333,14.545454545454543
znKHzoCoxoQ,22.0,622.0,12,6,1,5.860329722222223,33,840,66,3,143.33664483326615,7.857142857142857,0.3571428571428571,8.214285714285714,24.027039444444444,3.838986209467014
zudizNBnisg,22.0,1000.0,3,5,1,5.941513611111112,30,20,3,0,3.366145616934779,15.0,0.0,15.0,23.94158861111111,6.896551724137931
